SALESORDERID,SALESORDERITEM,PRODUCT.PRODUCTID,NOTEID,CURRENCY,GROSSAMOUNT,NETAMOUNT,TAXAMOUNT,ITEMATPSTATUS,OPITEMPOS,QUANTITY,QUANTITYUNIT,DELIVERYDATE
500000520,50,HT-1091,,EUR,30.94,26,4.94,I,,1,EA,2015-12-04
500000520,60,HT-1092,,EUR,53.55,45,8.55,I,,1,EA,2015-12-04
500000520,70,HT-1110,,USD,21.18,17.8,3.38,I,,2,EA,2015-12-04
500000520,80,HT-1111,,EUR,24.63,20.7,3.93,I,,3,EA,2015-12-04
500000520,90,HT-1112,,GBP,92.82,78,14.82,I,,2,EA,2015-12-04
500000521,10,HT-1113,,EUR,5.47,4.6,0.87,I,,2,EA,2015-12-04
500000521,20,HT-1114,,USD,82.11,69,13.11,I,,1,EA,2015-12-04
500000521,30,HT-1115,,CAD,99.96,84,15.96,I,,2,EA,2015-12-04
500000522,10,HT-1102,,USD,246.33,207,39.33,I,,3,EA,2015-12-04
500000522,20,HT-1103,,EUR,274.89,231,43.89,I,,3,EA,2015-12-04
500000523,10,HT-1104,,JPY,196.35,165,31.35,I,,3,EA,2015-12-04
500000523,20,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000523,30,HT-1106,,MXN,40.46,34,6.46,I,,1,EA,2015-12-04
500000523,40,HT-1107,,ARS,71.16,59.8,11.36,I,,2,EA,2015-12-04
500000524,10,HT-1116,,MXN,128.52,108,20.52,I,,3,EA,2015-12-04
500000524,20,HT-1117,,EUR,135.66,114,21.66,I,,3,EA,2015-12-04
500000524,30,HT-1118,,ARS,282.03,237,45.03,I,,3,EA,2015-12-04
500000524,40,HT-1120,,EUR,928.2,780,148.2,I,,3,EA,2015-12-04
500000524,50,HT-1137,,RUB,2927.4,2460,467.4,I,,2,EA,2015-12-04
500000524,60,HT-1138,,USD,1441.09,1211,230.09,I,,1,EA,2015-12-04
500000524,70,HT-1210,,EUR,5709.62,4798,911.62,I,,2,EA,2015-12-04
500000525,10,HT-1000,,EUR,1137.64,956,181.64,I,,1,EA,2015-12-04
500000525,20,HT-1001,,EUR,2972.62,2498,474.62,I,,2,EA,2015-12-04
500000525,30,HT-1002,,USD,3736.6,3140,596.6,I,,2,EA,2015-12-04
500000525,40,HT-1003,,EUR,3927,3300,627,I,,2,EA,2015-12-04
500000525,50,HT-1007,,USD,1781.43,1497,284.43,I,,3,EA,2015-12-04
500000525,60,HT-1010,,EUR,4757.62,3998,759.62,I,,2,EA,2015-12-04
500000525,70,HT-1011,,JPY,5471.62,4598,873.62,I,,2,EA,2015-12-04
500000525,80,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000525,90,HT-1031,,GBP,1017.45,855,162.45,I,,3,EA,2015-12-04
500000525,100,HT-1032,,EUR,1231.65,1035,196.65,I,,3,EA,2015-12-04
500000526,10,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000526,20,HT-1031,,GBP,339.15,285,54.15,I,,1,EA,2015-12-04
500000526,30,HT-1032,,EUR,821.1,690,131.1,I,,2,EA,2015-12-04
500000526,40,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000526,50,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000526,60,HT-1037,,MXN,3403.4,2860,543.4,I,,2,EA,2015-12-04
500000526,70,HT-1020,,EUR,460.53,387,73.53,I,,3,EA,2015-12-04
500000526,80,HT-1021,,MXN,531.93,447,84.93,I,,3,EA,2015-12-04
500000526,90,HT-1022,,ARS,487.9,410,77.9,I,,2,EA,2015-12-04
500000526,100,HT-1023,,USD,853.23,717,136.23,I,,3,EA,2015-12-04
500000527,10,HT-1040,,EUR,2963.1,2490,473.1,I,,3,EA,2015-12-04
500000527,20,HT-1041,,ARS,583.1,490,93.1,I,,1,EA,2015-12-04
500000527,30,HT-1042,,EUR,830.62,698,132.62,I,,2,EA,2015-12-04
500000527,40,HT-1050,,RUB,330.82,278,52.82,I,,2,EA,2015-12-04
500000527,50,HT-1051,,USD,117.81,99,18.81,I,,1,EA,2015-12-04
500000527,60,HT-1052,,EUR,404.6,340,64.6,I,,2,EA,2015-12-04
500000527,70,HT-1055,,EUR,117.81,99,18.81,I,,1,EA,2015-12-04
500000527,80,HT-1056,,JPY,283.22,238,45.22,I,,2,EA,2015-12-04
500000528,10,HT-1073,,EUR,85.68,72,13.68,I,,3,EA,2015-12-04
500000528,20,HT-1080,,INR,182.07,153,29.07,I,,3,EA,2015-12-04
500000528,30,HT-1081,,PLN,317.73,267,50.73,I,,3,EA,2015-12-04
500000528,40,HT-1082,,ARS,201.11,169,32.11,I,,1,EA,2015-12-04
500000528,50,HT-1083,,CNY,618.8,520,98.8,I,,1,EA,2015-12-04
500000529,10,HT-1100,,USD,213.96,179.8,34.16,I,,2,EA,2015-12-04
500000529,20,HT-1101,,EUR,95.08,79.9,15.18,I,,1,EA,2015-12-04
500000529,30,HT-1102,,USD,164.22,138,26.22,I,,2,EA,2015-12-04
500000529,40,HT-1103,,EUR,91.63,77,14.63,I,,1,EA,2015-12-04
500000529,50,HT-1104,,JPY,196.35,165,31.35,I,,3,EA,2015-12-04
500000530,10,HT-1500,,EUR,5950,5000,950,I,,1,EA,2015-12-04
500000530,20,HT-1501,,JPY,3570,3000,570,I,,2,EA,2015-12-04
500000530,30,HT-1502,,EUR,5950,5000,950,I,,2,EA,2015-12-04
500000530,40,HT-1110,,USD,31.77,26.7,5.07,I,,3,EA,2015-12-04
500000530,50,HT-1111,,EUR,16.42,13.8,2.62,I,,2,EA,2015-12-04
500000530,60,HT-1112,,GBP,92.82,78,14.82,I,,2,EA,2015-12-04
500000530,70,HT-1113,,EUR,8.21,6.9,1.31,I,,3,EA,2015-12-04
500000531,10,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000531,20,HT-1106,,MXN,40.46,34,6.46,I,,1,EA,2015-12-04
500000531,30,HT-1107,,ARS,106.74,89.7,17.04,I,,3,EA,2015-12-04
500000532,10,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000532,20,HT-1031,,GBP,1017.45,855,162.45,I,,3,EA,2015-12-04
500000532,30,HT-1032,,EUR,410.55,345,65.55,I,,1,EA,2015-12-04
500000532,40,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000532,50,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000532,60,HT-1037,,MXN,1701.7,1430,271.7,I,,1,EA,2015-12-04
500000532,70,HT-1000,,EUR,3412.92,2868,544.92,I,,3,EA,2015-12-04
500000532,80,HT-1001,,EUR,1486.31,1249,237.31,I,,1,EA,2015-12-04
500000533,10,HT-1060,,EUR,21.42,18,3.42,I,,2,EA,2015-12-04
500000533,20,HT-1061,,EUR,16.66,14,2.66,I,,2,EA,2015-12-04
500000533,30,HT-1062,,ARS,26.18,22,4.18,I,,2,EA,2015-12-04
500000533,40,HT-1063,,BRL,49.98,42,7.98,I,,3,EA,2015-12-04
500000533,50,HT-1064,,CAD,19.04,16,3.04,I,,1,EA,2015-12-04
500000533,60,HT-1065,,CHF,61.88,52,9.88,I,,2,EA,2015-12-04
500000534,10,HT-1500,,EUR,11900,10000,1900,I,,2,EA,2015-12-04
500000534,20,HT-1501,,JPY,3570,3000,570,I,,2,EA,2015-12-04
500000534,30,HT-1502,,EUR,5950,5000,950,I,,2,EA,2015-12-04
500000535,10,HT-1085,,DKK,3567.62,2998,569.62,I,,2,EA,2015-12-04
500000535,20,HT-1090,,EUR,92.82,78,14.82,I,,2,EA,2015-12-04
500000535,30,HT-1091,,EUR,92.82,78,14.82,I,,3,EA,2015-12-04
500000535,40,HT-1092,,EUR,107.1,90,17.1,I,,2,EA,2015-12-04
500000535,50,HT-1100,,USD,213.96,179.8,34.16,I,,2,EA,2015-12-04
500000535,60,HT-1101,,EUR,95.08,79.9,15.18,I,,1,EA,2015-12-04
500000535,70,HT-1102,,USD,246.33,207,39.33,I,,3,EA,2015-12-04
500000536,10,HT-1104,,JPY,65.45,55,10.45,I,,1,EA,2015-12-04
500000536,20,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000536,30,HT-1106,,MXN,121.38,102,19.38,I,,3,EA,2015-12-04
500000536,40,HT-1107,,ARS,35.58,29.9,5.68,I,,1,EA,2015-12-04
500000537,10,HT-1000,,EUR,2275.28,1912,363.28,I,,2,EA,2015-12-04
500000537,20,HT-1001,,EUR,2972.62,2498,474.62,I,,2,EA,2015-12-04
500000537,30,HT-1002,,USD,3736.6,3140,596.6,I,,2,EA,2015-12-04
500000537,40,HT-1003,,EUR,5890.5,4950,940.5,I,,3,EA,2015-12-04
500000537,50,HT-1007,,USD,1187.62,998,189.62,I,,2,EA,2015-12-04
500000537,60,HT-1010,,EUR,4757.62,3998,759.62,I,,2,EA,2015-12-04
500000537,70,HT-1040,,EUR,987.7,830,157.7,I,,1,EA,2015-12-04
500000537,80,HT-1041,,ARS,1166.2,980,186.2,I,,2,EA,2015-12-04
500000537,90,HT-1042,,EUR,1245.93,1047,198.93,I,,3,EA,2015-12-04
500000538,10,HT-1070,,ARS,84.37,70.9,13.47,I,,1,EA,2015-12-04
500000538,20,HT-1071,,ZAR,291.67,245.1,46.57,I,,3,EA,2015-12-04
500000538,30,HT-1072,,USD,240.86,202.4,38.46,I,,2,EA,2015-12-04
500000538,40,HT-1031,,GBP,678.3,570,108.3,I,,2,EA,2015-12-04
500000538,50,HT-1032,,EUR,1231.65,1035,196.65,I,,3,EA,2015-12-04
500000538,60,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000538,70,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000539,10,HT-1040,,EUR,987.7,830,157.7,I,,1,EA,2015-12-04
500000539,20,HT-1041,,ARS,1166.2,980,186.2,I,,2,EA,2015-12-04
500000539,30,HT-1042,,EUR,415.31,349,66.31,I,,1,EA,2015-12-04
500000539,40,HT-1110,,USD,10.59,8.9,1.69,I,,1,EA,2015-12-04
500000539,50,HT-1111,,EUR,8.21,6.9,1.31,I,,1,EA,2015-12-04
500000539,60,HT-1112,,GBP,139.23,117,22.23,I,,3,EA,2015-12-04
500000540,10,HT-1113,,EUR,8.21,6.9,1.31,I,,3,EA,2015-12-04
500000540,20,HT-1114,,USD,164.22,138,26.22,I,,2,EA,2015-12-04
500000540,30,HT-1115,,CAD,49.98,42,7.98,I,,1,EA,2015-12-04
500000540,40,HT-1116,,MXN,128.52,108,20.52,I,,3,EA,2015-12-04
500000540,50,HT-1062,,ARS,26.18,22,4.18,I,,2,EA,2015-12-04
500000540,60,HT-1063,,BRL,16.66,14,2.66,I,,1,EA,2015-12-04
500000540,70,HT-1064,,CAD,38.08,32,6.08,I,,2,EA,2015-12-04
500000540,80,HT-1065,,CHF,92.82,78,14.82,I,,3,EA,2015-12-04
500000540,90,HT-1066,,USD,5.95,5,0.95,I,,2,EA,2015-12-04
500000541,10,HT-1117,,EUR,90.44,76,14.44,I,,2,EA,2015-12-04
500000541,20,HT-1118,,ARS,94.01,79,15.01,I,,1,EA,2015-12-04
500000541,30,HT-1120,,EUR,618.8,520,98.8,I,,2,EA,2015-12-04
500000542,10,HT-1100,,USD,106.98,89.9,17.08,I,,1,EA,2015-12-04
500000542,20,HT-1107,,ARS,71.16,59.8,11.36,I,,2,EA,2015-12-04
500000543,10,HT-1100,,USD,320.94,269.7,51.24,I,,3,EA,2015-12-04
500000543,20,HT-1101,,EUR,285.24,239.7,45.54,I,,3,EA,2015-12-04
500000543,30,HT-1102,,USD,82.11,69,13.11,I,,1,EA,2015-12-04
500000543,40,HT-1103,,EUR,183.26,154,29.26,I,,2,EA,2015-12-04
500000544,10,HT-1070,,ARS,253.11,212.7,40.41,I,,3,EA,2015-12-04
500000544,20,HT-1071,,ZAR,97.22,81.7,15.52,I,,1,EA,2015-12-04
500000544,30,HT-1072,,USD,361.28,303.6,57.68,I,,3,EA,2015-12-04
500000544,40,HT-1137,,RUB,4391.1,3690,701.1,I,,3,EA,2015-12-04
500000544,50,HT-1138,,USD,1441.09,1211,230.09,I,,1,EA,2015-12-04
500000545,10,HT-1210,,EUR,5709.62,4798,911.62,I,,2,EA,2015-12-04
500000545,20,HT-1500,,EUR,11900,10000,1900,I,,2,EA,2015-12-04
500000545,30,HT-1501,,JPY,3570,3000,570,I,,2,EA,2015-12-04
500000545,40,HT-1502,,EUR,5950,5000,950,I,,2,EA,2015-12-04
500000545,50,HT-1091,,EUR,30.94,26,4.94,I,,1,EA,2015-12-04
500000545,60,HT-1092,,EUR,53.55,45,8.55,I,,1,EA,2015-12-04
500000545,70,HT-1110,,USD,21.18,17.8,3.38,I,,2,EA,2015-12-04
500000545,80,HT-1111,,EUR,24.63,20.7,3.93,I,,3,EA,2015-12-04
500000545,90,HT-1112,,GBP,92.82,78,14.82,I,,2,EA,2015-12-04
500000546,10,HT-1063,,BRL,33.32,28,5.32,I,,2,EA,2015-12-04
500000546,20,HT-1064,,CAD,19.04,16,3.04,I,,1,EA,2015-12-04
500000546,30,HT-1065,,CHF,61.88,52,9.88,I,,2,EA,2015-12-04
500000547,10,HT-1102,,USD,246.33,207,39.33,I,,3,EA,2015-12-04
500000547,20,HT-1103,,EUR,274.89,231,43.89,I,,3,EA,2015-12-04
500000548,10,HT-1104,,JPY,196.35,165,31.35,I,,3,EA,2015-12-04
500000548,20,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000548,30,HT-1106,,MXN,40.46,34,6.46,I,,1,EA,2015-12-04
500000548,40,HT-1107,,ARS,71.16,59.8,11.36,I,,2,EA,2015-12-04
500000549,10,HT-1116,,MXN,128.52,108,20.52,I,,3,EA,2015-12-04
500000549,20,HT-1117,,EUR,135.66,114,21.66,I,,3,EA,2015-12-04
500000549,30,HT-1118,,ARS,282.03,237,45.03,I,,3,EA,2015-12-04
500000549,40,HT-1120,,EUR,928.2,780,148.2,I,,3,EA,2015-12-04
500000549,50,HT-1000,,EUR,1137.64,956,181.64,I,,1,EA,2015-12-04
500000549,60,HT-1001,,EUR,2972.62,2498,474.62,I,,2,EA,2015-12-04
500000549,70,HT-1002,,USD,1868.3,1570,298.3,I,,1,EA,2015-12-04
500000549,80,HT-1003,,EUR,3927,3300,627,I,,2,EA,2015-12-04
500000550,10,HT-1000,,EUR,1137.64,956,181.64,I,,1,EA,2015-12-04
500000550,20,HT-1001,,EUR,2972.62,2498,474.62,I,,2,EA,2015-12-04
500000550,30,HT-1002,,USD,3736.6,3140,596.6,I,,2,EA,2015-12-04
500000550,40,HT-1003,,EUR,3927,3300,627,I,,2,EA,2015-12-04
500000550,50,HT-1007,,USD,1781.43,1497,284.43,I,,3,EA,2015-12-04
500000550,60,HT-1010,,EUR,4757.62,3998,759.62,I,,2,EA,2015-12-04
500000550,70,HT-1011,,JPY,5471.62,4598,873.62,I,,2,EA,2015-12-04
500000550,80,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000550,90,HT-1031,,GBP,1017.45,855,162.45,I,,3,EA,2015-12-04
500000550,100,HT-1032,,EUR,1231.65,1035,196.65,I,,3,EA,2015-12-04
500000551,10,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000551,20,HT-1031,,GBP,339.15,285,54.15,I,,1,EA,2015-12-04
500000551,30,HT-1032,,EUR,821.1,690,131.1,I,,2,EA,2015-12-04
500000551,40,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000551,50,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000551,60,HT-1037,,MXN,3403.4,2860,543.4,I,,2,EA,2015-12-04
500000551,70,HT-1020,,EUR,460.53,387,73.53,I,,3,EA,2015-12-04
500000551,80,HT-1021,,MXN,531.93,447,84.93,I,,3,EA,2015-12-04
500000551,90,HT-1022,,ARS,487.9,410,77.9,I,,2,EA,2015-12-04
500000551,100,HT-1023,,USD,853.23,717,136.23,I,,3,EA,2015-12-04
500000552,10,HT-1040,,EUR,2963.1,2490,473.1,I,,3,EA,2015-12-04
500000552,20,HT-1041,,ARS,583.1,490,93.1,I,,1,EA,2015-12-04
500000552,30,HT-1042,,EUR,830.62,698,132.62,I,,2,EA,2015-12-04
500000552,40,HT-1050,,RUB,330.82,278,52.82,I,,2,EA,2015-12-04
500000552,50,HT-1051,,USD,117.81,99,18.81,I,,1,EA,2015-12-04
500000552,60,HT-1052,,EUR,404.6,340,64.6,I,,2,EA,2015-12-04
500000552,70,HT-1055,,EUR,117.81,99,18.81,I,,1,EA,2015-12-04
500000552,80,HT-1056,,JPY,283.22,238,45.22,I,,2,EA,2015-12-04
500000553,10,HT-1073,,EUR,85.68,72,13.68,I,,3,EA,2015-12-04
500000553,20,HT-1080,,INR,182.07,153,29.07,I,,3,EA,2015-12-04
500000553,30,HT-1081,,PLN,317.73,267,50.73,I,,3,EA,2015-12-04
500000553,40,HT-1082,,ARS,201.11,169,32.11,I,,1,EA,2015-12-04
500000553,50,HT-1083,,CNY,618.8,520,98.8,I,,1,EA,2015-12-04
500000554,10,HT-1100,,USD,213.96,179.8,34.16,I,,2,EA,2015-12-04
500000554,20,HT-1101,,EUR,95.08,79.9,15.18,I,,1,EA,2015-12-04
500000554,30,HT-1102,,USD,164.22,138,26.22,I,,2,EA,2015-12-04
500000554,40,HT-1103,,EUR,91.63,77,14.63,I,,1,EA,2015-12-04
500000554,50,HT-1104,,JPY,196.35,165,31.35,I,,3,EA,2015-12-04
500000555,10,HT-1500,,EUR,5950,5000,950,I,,1,EA,2015-12-04
500000555,20,HT-1501,,JPY,3570,3000,570,I,,2,EA,2015-12-04
500000555,30,HT-1502,,EUR,5950,5000,950,I,,2,EA,2015-12-04
500000555,40,HT-1110,,USD,31.77,26.7,5.07,I,,3,EA,2015-12-04
500000555,50,HT-1111,,EUR,16.42,13.8,2.62,I,,2,EA,2015-12-04
500000555,60,HT-1112,,GBP,92.82,78,14.82,I,,2,EA,2015-12-04
500000555,70,HT-1113,,EUR,8.21,6.9,1.31,I,,3,EA,2015-12-04
500000556,10,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000556,20,HT-1106,,MXN,40.46,34,6.46,I,,1,EA,2015-12-04
500000556,30,HT-1107,,ARS,106.74,89.7,17.04,I,,3,EA,2015-12-04
500000557,10,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000557,20,HT-1031,,GBP,1017.45,855,162.45,I,,3,EA,2015-12-04
500000557,30,HT-1032,,EUR,410.55,345,65.55,I,,1,EA,2015-12-04
500000557,40,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000557,50,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000557,60,HT-1037,,MXN,1701.7,1430,271.7,I,,1,EA,2015-12-04
500000557,70,HT-1000,,EUR,3412.92,2868,544.92,I,,3,EA,2015-12-04
500000557,80,HT-1001,,EUR,1486.31,1249,237.31,I,,1,EA,2015-12-04
500000558,10,HT-1060,,EUR,21.42,18,3.42,I,,2,EA,2015-12-04
500000558,20,HT-1061,,EUR,16.66,14,2.66,I,,2,EA,2015-12-04
500000558,30,HT-1062,,ARS,26.18,22,4.18,I,,2,EA,2015-12-04
500000558,40,HT-1063,,BRL,49.98,42,7.98,I,,3,EA,2015-12-04
500000558,50,HT-1064,,CAD,19.04,16,3.04,I,,1,EA,2015-12-04
500000558,60,HT-1065,,CHF,61.88,52,9.88,I,,2,EA,2015-12-04
500000559,10,HT-1040,,EUR,1975.4,1660,315.4,I,,2,EA,2015-12-04
500000559,20,HT-1041,,ARS,1166.2,980,186.2,I,,2,EA,2015-12-04
500000559,30,HT-1042,,EUR,830.62,698,132.62,I,,2,EA,2015-12-04
500000560,10,HT-1070,,ARS,168.74,141.8,26.94,I,,2,EA,2015-12-04
500000560,20,HT-1071,,ZAR,194.45,163.4,31.05,I,,2,EA,2015-12-04
500000560,30,HT-1072,,USD,361.28,303.6,57.68,I,,3,EA,2015-12-04
500000560,40,HT-1066,,USD,5.95,5,0.95,I,,2,EA,2015-12-04
500000560,50,HT-1067,,EUR,8.33,7,1.33,I,,2,EA,2015-12-04
500000560,60,HT-1068,,USD,4.17,3.5,0.67,I,,1,EA,2015-12-04
500000560,70,HT-1069,,JPY,2856,2400,456,I,,3,EA,2015-12-04
500000561,10,HT-1104,,JPY,65.45,55,10.45,I,,1,EA,2015-12-04
500000561,20,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000561,30,HT-1106,,MXN,121.38,102,19.38,I,,3,EA,2015-12-04
500000561,40,HT-1107,,ARS,35.58,29.9,5.68,I,,1,EA,2015-12-04
500000562,10,HT-1000,,EUR,2275.28,1912,363.28,I,,2,EA,2015-12-04
500000562,20,HT-1001,,EUR,2972.62,2498,474.62,I,,2,EA,2015-12-04
500000562,30,HT-1002,,USD,3736.6,3140,596.6,I,,2,EA,2015-12-04
500000562,40,HT-1003,,EUR,5890.5,4950,940.5,I,,3,EA,2015-12-04
500000562,50,HT-1007,,USD,1187.62,998,189.62,I,,2,EA,2015-12-04
500000562,60,HT-1010,,EUR,4757.62,3998,759.62,I,,2,EA,2015-12-04
500000562,70,HT-1011,,JPY,2735.81,2299,436.81,I,,1,EA,2015-12-04
500000562,80,HT-1020,,EUR,307.02,258,49.02,I,,2,EA,2015-12-04
500000562,90,HT-1021,,MXN,531.93,447,84.93,I,,3,EA,2015-12-04
500000563,10,HT-1022,,ARS,243.95,205,38.95,I,,1,EA,2015-12-04
500000563,20,HT-1023,,USD,853.23,717,136.23,I,,3,EA,2015-12-04
500000563,30,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000563,40,HT-1031,,GBP,678.3,570,108.3,I,,2,EA,2015-12-04
500000563,50,HT-1032,,EUR,1231.65,1035,196.65,I,,3,EA,2015-12-04
500000563,60,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000563,70,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000564,10,HT-1040,,EUR,987.7,830,157.7,I,,1,EA,2015-12-04
500000564,20,HT-1041,,ARS,1166.2,980,186.2,I,,2,EA,2015-12-04
500000564,30,HT-1042,,EUR,415.31,349,66.31,I,,1,EA,2015-12-04
500000564,40,HT-1050,,RUB,165.41,139,26.41,I,,1,EA,2015-12-04
500000564,50,HT-1051,,USD,117.81,99,18.81,I,,1,EA,2015-12-04
500000564,60,HT-1052,,EUR,606.9,510,96.9,I,,3,EA,2015-12-04
500000565,10,HT-1055,,EUR,353.43,297,56.43,I,,3,EA,2015-12-04
500000565,20,HT-1056,,JPY,283.22,238,45.22,I,,2,EA,2015-12-04
500000565,30,HT-1060,,EUR,10.71,9,1.71,I,,1,EA,2015-12-04
500000565,40,HT-1061,,EUR,24.99,21,3.99,I,,3,EA,2015-12-04
500000565,50,HT-1062,,ARS,26.18,22,4.18,I,,2,EA,2015-12-04
500000565,60,HT-1063,,BRL,16.66,14,2.66,I,,1,EA,2015-12-04
500000565,70,HT-1064,,CAD,38.08,32,6.08,I,,2,EA,2015-12-04
500000565,80,HT-1065,,CHF,92.82,78,14.82,I,,3,EA,2015-12-04
500000565,90,HT-1066,,USD,5.95,5,0.95,I,,2,EA,2015-12-04
500000566,10,HT-1067,,EUR,8.33,7,1.33,I,,2,EA,2015-12-04
500000566,20,HT-1068,,USD,4.17,3.5,0.67,I,,1,EA,2015-12-04
500000566,30,HT-1069,,JPY,1904,1600,304,I,,2,EA,2015-12-04
500000567,10,HT-1100,,USD,106.98,89.9,17.08,I,,1,EA,2015-12-04
500000567,20,HT-1107,,ARS,71.16,59.8,11.36,I,,2,EA,2015-12-04
500000568,10,HT-1100,,USD,320.94,269.7,51.24,I,,3,EA,2015-12-04
500000568,20,HT-1101,,EUR,285.24,239.7,45.54,I,,3,EA,2015-12-04
500000568,30,HT-1102,,USD,82.11,69,13.11,I,,1,EA,2015-12-04
500000568,40,HT-1103,,EUR,183.26,154,29.26,I,,2,EA,2015-12-04
500000569,10,HT-1070,,ARS,253.11,212.7,40.41,I,,3,EA,2015-12-04
500000569,20,HT-1071,,ZAR,97.22,81.7,15.52,I,,1,EA,2015-12-04
500000569,30,HT-1072,,USD,361.28,303.6,57.68,I,,3,EA,2015-12-04
500000569,40,HT-1073,,EUR,28.56,24,4.56,I,,1,EA,2015-12-04
500000569,50,HT-1080,,INR,182.07,153,29.07,I,,3,EA,2015-12-04
500000569,60,HT-1081,,PLN,105.91,89,16.91,I,,1,EA,2015-12-04
500000570,10,HT-1082,,ARS,402.22,338,64.22,I,,2,EA,2015-12-04
500000570,20,HT-1083,,CNY,1237.6,1040,197.6,I,,2,EA,2015-12-04
500000570,30,HT-1085,,DKK,3567.62,2998,569.62,I,,2,EA,2015-12-04
500000570,40,HT-1090,,EUR,92.82,78,14.82,I,,2,EA,2015-12-04
500000570,50,HT-1091,,EUR,30.94,26,4.94,I,,1,EA,2015-12-04
500000570,60,HT-1092,,EUR,53.55,45,8.55,I,,1,EA,2015-12-04
500000570,70,HT-1110,,USD,21.18,17.8,3.38,I,,2,EA,2015-12-04
500000570,80,HT-1111,,EUR,24.63,20.7,3.93,I,,3,EA,2015-12-04
500000570,90,HT-1112,,GBP,92.82,78,14.82,I,,2,EA,2015-12-04
500000571,10,HT-1113,,EUR,5.47,4.6,0.87,I,,2,EA,2015-12-04
500000571,20,HT-1114,,USD,82.11,69,13.11,I,,1,EA,2015-12-04
500000571,30,HT-1115,,CAD,99.96,84,15.96,I,,2,EA,2015-12-04
500000572,10,HT-1102,,USD,246.33,207,39.33,I,,3,EA,2015-12-04
500000572,20,HT-1103,,EUR,274.89,231,43.89,I,,3,EA,2015-12-04
500000573,10,HT-1104,,JPY,196.35,165,31.35,I,,3,EA,2015-12-04
500000573,20,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000573,30,HT-1106,,MXN,40.46,34,6.46,I,,1,EA,2015-12-04
500000573,40,HT-1107,,ARS,71.16,59.8,11.36,I,,2,EA,2015-12-04
500000574,10,HT-1116,,MXN,128.52,108,20.52,I,,3,EA,2015-12-04
500000574,20,HT-1117,,EUR,135.66,114,21.66,I,,3,EA,2015-12-04
500000574,30,HT-1118,,ARS,282.03,237,45.03,I,,3,EA,2015-12-04
500000574,40,HT-1120,,EUR,928.2,780,148.2,I,,3,EA,2015-12-04
500000574,50,HT-1137,,RUB,2927.4,2460,467.4,I,,2,EA,2015-12-04
500000574,60,HT-1138,,USD,1441.09,1211,230.09,I,,1,EA,2015-12-04
500000574,70,HT-1210,,EUR,5709.62,4798,911.62,I,,2,EA,2015-12-04
500000575,10,HT-1000,,EUR,1137.64,956,181.64,I,,1,EA,2015-12-04
500000575,20,HT-1001,,EUR,2972.62,2498,474.62,I,,2,EA,2015-12-04
500000575,30,HT-1002,,USD,3736.6,3140,596.6,I,,2,EA,2015-12-04
500000575,40,HT-1003,,EUR,3927,3300,627,I,,2,EA,2015-12-04
500000575,50,HT-1007,,USD,1781.43,1497,284.43,I,,3,EA,2015-12-04
500000575,60,HT-1010,,EUR,4757.62,3998,759.62,I,,2,EA,2015-12-04
500000575,70,HT-1011,,JPY,5471.62,4598,873.62,I,,2,EA,2015-12-04
500000575,80,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000575,90,HT-1031,,GBP,1017.45,855,162.45,I,,3,EA,2015-12-04
500000575,100,HT-1032,,EUR,1231.65,1035,196.65,I,,3,EA,2015-12-04
500000576,10,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
