PURCHASEORDERID,PURCHASEORDERITEM,PRODUCT.PRODUCTID,NOTEID,CURRENCY,GROSSAMOUNT,NETAMOUNT,TAXAMOUNT,QUANTITY,QUANTITYUNIT,DELIVERYDATE
300000563,60,HT-1056,,JPY,283.22,238,45.22,2,EA,2015-02-11
300000563,70,HT-1501,,JPY,35700,30000,5700,2,EA,2015-03-03
300000564,10,HT-1056,,JPY,141.61,119,22.61,1,EA,2015-03-05
300000564,20,HT-1501,,JPY,35700,30000,5700,2,EA,2015-01-09
300000564,30,HT-1056,,JPY,141.61,119,22.61,1,EA,2015-11-01
300000564,40,HT-1501,,JPY,17850,15000,2850,1,EA,2015-07-20
300000564,50,HT-1056,,JPY,141.61,119,22.61,1,EA,2015-01-14
300000564,60,HT-1501,,JPY,53550,45000,8550,3,EA,2015-05-18
300000565,10,HT-1051,,USD,353.43,297,56.43,3,EA,2015-06-20
300000565,20,HT-1138,,USD,2882.18,2422,460.18,2,EA,2015-02-16
300000565,30,HT-1051,,USD,117.81,99,18.81,1,EA,2015-01-16
300000565,40,HT-1138,,USD,4323.27,3633,690.27,3,EA,2015-09-14
300000565,50,HT-1051,,USD,235.62,198,37.62,2,EA,2015-01-28
300000565,60,HT-1138,,USD,1441.09,1211,230.09,1,EA,2015-09-08
300000565,70,HT-1051,,USD,235.62,198,37.62,2,EA,2015-03-26
300000565,80,HT-1138,,USD,4323.27,3633,690.27,3,EA,2015-04-22
300000565,90,HT-1051,,USD,235.62,198,37.62,2,EA,2015-10-02
300000566,10,HT-1120,,EUR,618.8,520,98.8,2,EA,2015-05-22
300000566,20,HT-1042,,EUR,415.31,349,66.31,1,EA,2015-03-20
300000566,30,HT-1120,,EUR,618.8,520,98.8,2,EA,2015-09-20
300000567,10,HT-1052,,EUR,202.3,170,32.3,1,EA,2015-09-30
300000567,20,HT-1210,,EUR,5709.62,4798,911.62,2,EA,2014-12-14
300000568,10,HT-1060,,EUR,32.13,27,5.13,3,EA,2015-08-21
300000568,20,HT-1502,,EUR,89250,75000,14250,3,EA,2015-07-05
300000568,30,HT-1060,,EUR,10.71,9,1.71,1,EA,2015-04-14
300000568,40,HT-1502,,EUR,59500,50000,9500,2,EA,2015-12-06
300000569,10,HT-1061,,EUR,24.99,21,3.99,3,EA,2015-12-15
300000569,20,HT-6130,,EUR,1736.21,1459,277.21,1,EA,2015-05-18
300000569,30,HT-1061,,EUR,24.99,21,3.99,3,EA,2015-01-17
300000569,40,HT-6130,,EUR,1736.21,1459,277.21,1,EA,2015-06-30
300000569,50,HT-1061,,EUR,24.99,21,3.99,3,EA,2015-09-10
300000569,60,HT-6130,,EUR,1736.21,1459,277.21,1,EA,2015-11-28
300000570,10,HT-1061,,EUR,16.66,14,2.66,2,EA,2015-04-24
300000570,20,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2015-04-19
300000570,30,HT-1061,,EUR,16.66,14,2.66,2,EA,2015-03-14
300000570,40,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2015-12-09
300000570,50,HT-1061,,EUR,8.33,7,1.33,1,EA,2015-07-08
300000570,60,HT-6130,,EUR,1736.21,1459,277.21,1,EA,2015-05-19
300000570,70,HT-1061,,EUR,16.66,14,2.66,2,EA,2015-05-15
300000570,80,HT-6130,,EUR,5208.63,4377,831.63,3,EA,2015-09-10
300000570,90,HT-1061,,EUR,16.66,14,2.66,2,EA,2015-08-09
300000571,10,HT-1502,,EUR,59500,50000,9500,2,EA,2015-06-27
300000571,20,HT-1060,,EUR,10.71,9,1.71,1,EA,2015-06-22
300000571,30,HT-1502,,EUR,59500,50000,9500,2,EA,2015-11-06
300000572,10,HT-1056,,JPY,424.83,357,67.83,3,EA,2015-12-28
300000572,20,HT-1501,,JPY,53550,45000,8550,3,EA,2015-05-03
300000573,10,HT-1051,,USD,353.43,297,56.43,3,EA,2015-10-23
300000573,20,HT-1138,,USD,4323.27,3633,690.27,3,EA,2015-08-06
300000573,30,HT-1051,,USD,117.81,99,18.81,1,EA,2015-03-30
300000573,40,HT-1138,,USD,2882.18,2422,460.18,2,EA,2015-05-22
300000574,10,HT-1052,,EUR,606.9,510,96.9,3,EA,2015-07-27
300000574,20,HT-1210,,EUR,8564.43,7197,1367.43,3,EA,2014-12-05
300000574,30,HT-1052,,EUR,606.9,510,96.9,3,EA,2015-04-06
300000574,40,HT-1210,,EUR,8564.43,7197,1367.43,3,EA,2015-08-12
300000574,50,HT-1052,,EUR,404.6,340,64.6,2,EA,2015-04-15
300000574,60,HT-1210,,EUR,2854.81,2399,455.81,1,EA,2015-02-17
300000574,70,HT-1052,,EUR,404.6,340,64.6,2,EA,2015-10-02
300000575,10,HT-1500,,EUR,5950,5000,950,1,EA,2015-03-29
300000575,20,HT-1055,,EUR,235.62,198,37.62,2,EA,2015-03-08
300000575,30,HT-1500,,EUR,11900,10000,1900,2,EA,2015-03-28
300000575,40,HT-1055,,EUR,235.62,198,37.62,2,EA,2015-02-28
300000575,50,HT-1500,,EUR,17850,15000,2850,3,EA,2015-07-02
300000575,60,HT-1055,,EUR,235.62,198,37.62,2,EA,2015-09-28
300000575,70,HT-1500,,EUR,11900,10000,1900,2,EA,2015-11-11
300000575,80,HT-1055,,EUR,235.62,198,37.62,2,EA,2014-12-15
300000575,90,HT-1500,,EUR,17850,15000,2850,3,EA,2014-12-12
300000575,100,HT-1055,,EUR,353.43,297,56.43,3,EA,2015-06-15
300000576,10,HT-1500,,EUR,11900,10000,1900,2,EA,2015-04-22
300000576,20,HT-1055,,EUR,117.81,99,18.81,1,EA,2015-08-24
300000576,30,HT-1500,,EUR,11900,10000,1900,2,EA,2015-05-25
300000576,40,HT-1055,,EUR,235.62,198,37.62,2,EA,2015-08-26
300000576,50,HT-1500,,EUR,11900,10000,1900,2,EA,2015-11-10
300000576,60,HT-1055,,EUR,235.62,198,37.62,2,EA,2015-06-19
300000576,70,HT-1500,,EUR,17850,15000,2850,3,EA,2015-12-31
300000576,80,HT-1055,,EUR,353.43,297,56.43,3,EA,2015-11-09
300000576,90,HT-1500,,EUR,11900,10000,1900,2,EA,2015-02-19
300000576,100,HT-1055,,EUR,353.43,297,56.43,3,EA,2015-08-18
300000577,10,HT-1500,,EUR,17850,15000,2850,3,EA,2015-10-21
300000577,20,HT-1055,,EUR,117.81,99,18.81,1,EA,2015-01-13
300000577,30,HT-1500,,EUR,11900,10000,1900,2,EA,2015-06-08
300000577,40,HT-1055,,EUR,235.62,198,37.62,2,EA,2015-03-11
300000577,50,HT-1500,,EUR,5950,5000,950,1,EA,2015-07-13
300000577,60,HT-1055,,EUR,235.62,198,37.62,2,EA,2015-12-25
300000577,70,HT-1500,,EUR,5950,5000,950,1,EA,2015-10-14
300000577,80,HT-1055,,EUR,235.62,198,37.62,2,EA,2015-01-23
300000578,10,HT-1138,,USD,4323.27,3633,690.27,3,EA,2015-06-10
300000578,20,HT-1051,,USD,353.43,297,56.43,3,EA,2015-04-26
300000578,30,HT-1138,,USD,4323.27,3633,690.27,3,EA,2015-02-03
300000578,40,HT-1051,,USD,117.81,99,18.81,1,EA,2015-10-21
300000578,50,HT-1138,,USD,1441.09,1211,230.09,1,EA,2015-02-11
300000579,10,HT-1042,,EUR,830.62,698,132.62,2,EA,2015-06-24
300000579,20,HT-1120,,EUR,309.4,260,49.4,1,EA,2015-05-25
300000579,30,HT-1042,,EUR,830.62,698,132.62,2,EA,2015-03-15
300000579,40,HT-1120,,EUR,309.4,260,49.4,1,EA,2015-02-13
300000579,50,HT-1042,,EUR,1245.93,1047,198.93,3,EA,2015-01-22
300000580,10,HT-1501,,JPY,17850,15000,2850,1,EA,2015-08-27
300000580,20,HT-1056,,JPY,283.22,238,45.22,2,EA,2014-12-17
300000580,30,HT-1501,,JPY,35700,30000,5700,2,EA,2014-12-25
300000580,40,HT-1056,,JPY,424.83,357,67.83,3,EA,2015-05-23
300000580,50,HT-1501,,JPY,35700,30000,5700,2,EA,2015-05-04
300000580,60,HT-1056,,JPY,283.22,238,45.22,2,EA,2015-07-19
300000580,70,HT-1501,,JPY,53550,45000,8550,3,EA,2015-09-23
300000581,10,HT-1042,,EUR,1245.93,1047,198.93,3,EA,2015-08-04
300000581,20,HT-1120,,EUR,309.4,260,49.4,1,EA,2015-05-24
300000581,30,HT-1042,,EUR,1245.93,1047,198.93,3,EA,2015-12-01
300000582,10,HT-1501,,JPY,35700,30000,5700,2,EA,2015-02-23
300000582,20,HT-1056,,JPY,424.83,357,67.83,3,EA,2015-01-31
300000582,30,HT-1501,,JPY,17850,15000,2850,1,EA,2015-04-10
300000582,40,HT-1056,,JPY,283.22,238,45.22,2,EA,2015-04-13
300000582,50,HT-1501,,JPY,35700,30000,5700,2,EA,2015-11-05
300000582,60,HT-1056,,JPY,141.61,119,22.61,1,EA,2015-09-24
300000582,70,HT-1501,,JPY,53550,45000,8550,3,EA,2015-07-22
300000582,80,HT-1056,,JPY,141.61,119,22.61,1,EA,2015-07-07
300000583,10,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2015-01-03
300000583,20,HT-1061,,EUR,16.66,14,2.66,2,EA,2015-04-25
300000583,30,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2015-10-01
300000583,40,HT-1061,,EUR,24.99,21,3.99,3,EA,2015-08-15
300000583,50,HT-6130,,EUR,1736.21,1459,277.21,1,EA,2015-08-23
300000583,60,HT-1061,,EUR,16.66,14,2.66,2,EA,2015-12-31
300000584,10,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2015-11-05
300000584,20,HT-1061,,EUR,16.66,14,2.66,2,EA,2015-03-05
300000584,30,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2015-07-01
300000585,10,HT-1060,,EUR,21.42,18,3.42,2,EA,2015-01-18
300000585,20,HT-1502,,EUR,59500,50000,9500,2,EA,2015-03-17
300000585,30,HT-1060,,EUR,32.13,27,5.13,3,EA,2015-02-11
300000585,40,HT-1502,,EUR,59500,50000,9500,2,EA,2015-02-22
300000585,50,HT-1060,,EUR,21.42,18,3.42,2,EA,2015-01-23
300000585,60,HT-1502,,EUR,29750,25000,4750,1,EA,2015-03-11
300000585,70,HT-1060,,EUR,32.13,27,5.13,3,EA,2015-12-22
300000586,10,HT-1500,,EUR,5950,5000,950,1,EA,2015-10-17
300000586,20,HT-1055,,EUR,353.43,297,56.43,3,EA,2015-05-29
300000586,30,HT-1500,,EUR,17850,15000,2850,3,EA,2015-06-30
300000586,40,HT-1055,,EUR,117.81,99,18.81,1,EA,2014-12-20
300000587,10,HT-1210,,EUR,5709.62,4798,911.62,2,EA,2015-09-11
300000587,20,HT-1052,,EUR,404.6,340,64.6,2,EA,2015-04-16
300000587,30,HT-1210,,EUR,5709.62,4798,911.62,2,EA,2015-05-07
300000587,40,HT-1052,,EUR,606.9,510,96.9,3,EA,2015-02-02
300000587,50,HT-1210,,EUR,5709.62,4798,911.62,2,EA,2015-10-10
300000587,60,HT-1052,,EUR,404.6,340,64.6,2,EA,2015-09-13
300000587,70,HT-1210,,EUR,2854.81,2399,455.81,1,EA,2015-07-09
300000587,80,HT-1052,,EUR,404.6,340,64.6,2,EA,2015-10-31
300000587,90,HT-1210,,EUR,8564.43,7197,1367.43,3,EA,2015-02-05
300000588,10,HT-1056,,JPY,141.61,119,22.61,1,EA,2015-12-09
300000588,20,HT-1501,,JPY,53550,45000,8550,3,EA,2015-06-25
300000588,30,HT-1056,,JPY,283.22,238,45.22,2,EA,2015-03-10
300000588,40,HT-1501,,JPY,35700,30000,5700,2,EA,2015-10-14
300000588,50,HT-1056,,JPY,424.83,357,67.83,3,EA,2015-07-06
300000588,60,HT-1501,,JPY,35700,30000,5700,2,EA,2015-10-20
300000588,70,HT-1056,,JPY,283.22,238,45.22,2,EA,2015-06-15
300000589,10,HT-1501,,JPY,17850,15000,2850,1,EA,2015-12-25
300000589,20,HT-1056,,JPY,283.22,238,45.22,2,EA,2015-04-05
300000589,30,HT-1501,,JPY,17850,15000,2850,1,EA,2015-05-22
300000589,40,HT-1056,,JPY,141.61,119,22.61,1,EA,2015-12-01
300000589,50,HT-1501,,JPY,17850,15000,2850,1,EA,2015-05-18
300000589,60,HT-1056,,JPY,424.83,357,67.83,3,EA,2015-09-27
300000590,10,HT-1138,,USD,4323.27,3633,690.27,3,EA,2015-09-09
300000590,20,HT-1051,,USD,235.62,198,37.62,2,EA,2015-11-26
300000590,30,HT-1138,,USD,1441.09,1211,230.09,1,EA,2015-11-06
300000590,40,HT-1051,,USD,353.43,297,56.43,3,EA,2015-03-12
300000590,50,HT-1138,,USD,2882.18,2422,460.18,2,EA,2015-01-17
300000590,60,HT-1051,,USD,117.81,99,18.81,1,EA,2015-05-02
300000590,70,HT-1138,,USD,2882.18,2422,460.18,2,EA,2015-10-16
300000590,80,HT-1051,,USD,353.43,297,56.43,3,EA,2015-04-02
300000590,90,HT-1138,,USD,2882.18,2422,460.18,2,EA,2015-10-08
300000591,10,HT-1042,,EUR,830.62,698,132.62,2,EA,2015-06-30
300000591,20,HT-1120,,EUR,309.4,260,49.4,1,EA,2015-02-15
300000591,30,HT-1042,,EUR,830.62,698,132.62,2,EA,2015-12-07
300000592,10,HT-1502,,EUR,29750,25000,4750,1,EA,2015-04-22
300000592,20,HT-1060,,EUR,21.42,18,3.42,2,EA,2015-05-06
300000593,10,HT-1210,,EUR,8564.43,7197,1367.43,3,EA,2015-04-18
300000593,20,HT-1052,,EUR,606.9,510,96.9,3,EA,2014-12-15
300000593,30,HT-1210,,EUR,2854.81,2399,455.81,1,EA,2015-08-12
300000593,40,HT-1052,,EUR,404.6,340,64.6,2,EA,2015-09-08
300000594,10,HT-6130,,EUR,5208.63,4377,831.63,3,EA,2015-12-29
300000594,20,HT-1061,,EUR,8.33,7,1.33,1,EA,2015-05-19
300000594,30,HT-6130,,EUR,5208.63,4377,831.63,3,EA,2015-07-14
300000594,40,HT-1061,,EUR,24.99,21,3.99,3,EA,2015-04-04
300000594,50,HT-6130,,EUR,1736.21,1459,277.21,1,EA,2015-06-12
300000595,10,HT-1061,,EUR,16.66,14,2.66,2,EA,2015-08-08
300000595,20,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2015-06-19
300000595,30,HT-1061,,EUR,16.66,14,2.66,2,EA,2015-11-18
300000595,40,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2015-03-04
300000595,50,HT-1061,,EUR,8.33,7,1.33,1,EA,2015-12-29
300000595,60,HT-6130,,EUR,1736.21,1459,277.21,1,EA,2015-12-11
300000595,70,HT-1061,,EUR,16.66,14,2.66,2,EA,2014-12-20
300000595,80,HT-6130,,EUR,5208.63,4377,831.63,3,EA,2015-06-03
300000595,90,HT-1061,,EUR,16.66,14,2.66,2,EA,2015-10-19
300000596,10,HT-1502,,EUR,59500,50000,9500,2,EA,2015-05-08
300000596,20,HT-1060,,EUR,10.71,9,1.71,1,EA,2015-10-11
300000596,30,HT-1502,,EUR,59500,50000,9500,2,EA,2015-06-04
300000597,10,HT-1051,,USD,353.43,297,56.43,3,EA,2015-09-07
300000597,20,HT-1138,,USD,4323.27,3633,690.27,3,EA,2015-12-15
300000598,10,HT-1056,,JPY,424.83,357,67.83,3,EA,2015-10-23
300000598,20,HT-1501,,JPY,53550,45000,8550,3,EA,2015-08-27
300000598,30,HT-1056,,JPY,141.61,119,22.61,1,EA,2015-08-21
300000598,40,HT-1501,,JPY,35700,30000,5700,2,EA,2015-04-02
300000599,10,HT-1052,,EUR,606.9,510,96.9,3,EA,2015-12-29
300000599,20,HT-1210,,EUR,8564.43,7197,1367.43,3,EA,2015-10-24
300000599,30,HT-1052,,EUR,606.9,510,96.9,3,EA,2015-12-17
300000599,40,HT-1210,,EUR,8564.43,7197,1367.43,3,EA,2015-07-23
300000599,50,HT-1052,,EUR,202.3,170,32.3,1,EA,2015-05-11
300000599,60,HT-1210,,EUR,5709.62,4798,911.62,2,EA,2014-12-24
300000599,70,HT-1052,,EUR,202.3,170,32.3,1,EA,2014-12-06
300000599,80,HT-1210,,EUR,5709.62,4798,911.62,2,EA,2015-09-14
300000600,10,HT-8001,,GBP,1188.81,999,189.81,1,EA,2015-02-08
300000600,20,HT-1031,,GBP,678.3,570,108.3,2,EA,2015-10-27
300000600,30,HT-1112,,GBP,92.82,78,14.82,2,EA,2015-07-08
300000600,40,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2014-12-08
300000600,50,HT-1031,,GBP,1017.45,855,162.45,3,EA,2015-07-28
300000600,60,HT-1112,,GBP,92.82,78,14.82,2,EA,2015-08-16
300000600,70,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2015-03-22
300000600,80,HT-1031,,GBP,678.3,570,108.3,2,EA,2015-01-15
300000600,90,HT-1112,,GBP,139.23,117,22.23,3,EA,2015-02-02
300000600,100,HT-8001,,GBP,3566.43,2997,569.43,3,EA,2015-07-25
300000601,10,HT-1030,,EUR,547.4,460,87.4,2,EA,2015-09-25
300000601,20,HT-1111,,EUR,8.21,6.9,1.31,1,EA,2015-12-14
300000601,30,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2015-03-26
300000601,40,HT-1030,,EUR,547.4,460,87.4,2,EA,2015-04-09
300000601,50,HT-1111,,EUR,16.42,13.8,2.62,2,EA,2015-08-15
300000601,60,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2015-11-29
300000601,70,HT-1030,,EUR,821.1,690,131.1,3,EA,2015-03-03
300000601,80,HT-1111,,EUR,24.63,20.7,3.93,3,EA,2015-01-02
300000601,90,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2015-11-24
300000601,100,HT-1030,,EUR,821.1,690,131.1,3,EA,2015-02-06
300000602,10,HT-1115,,CAD,149.94,126,23.94,3,EA,2015-09-22
300000602,20,AD-1000,,CAD,0,0,0,1,EA,2015-03-29
300000602,30,HT-1036,,CAD,1023.4,860,163.4,2,EA,2015-11-29
300000602,40,HT-1115,,CAD,99.96,84,15.96,2,EA,2015-09-09
300000602,50,AD-1000,,CAD,0,0,0,1,EA,2015-01-31
300000602,60,HT-1036,,CAD,1023.4,860,163.4,2,EA,2014-12-12
300000602,70,HT-1115,,CAD,49.98,42,7.98,1,EA,2015-02-20
300000602,80,AD-1000,,CAD,0,0,0,2,EA,2015-04-15
300000603,10,HT-1032,,EUR,1231.65,1035,196.65,3,EA,2015-12-14
300000603,20,HT-1113,,EUR,8.21,6.9,1.31,3,EA,2015-11-22
300000603,30,HT-8002,,EUR,4280.43,3597,683.43,3,EA,2015-01-10
300000603,40,HT-1032,,EUR,410.55,345,65.55,1,EA,2015-04-16
300000603,50,HT-1113,,EUR,2.74,2.3,0.44,1,EA,2015-08-07
300000604,10,HT-8002,,EUR,2853.62,2398,455.62,2,EA,2015-04-19
300000604,20,HT-1032,,EUR,410.55,345,65.55,1,EA,2014-12-10
300000604,30,HT-1113,,EUR,5.47,4.6,0.87,2,EA,2015-08-01
300000604,40,HT-8002,,EUR,1426.81,1199,227.81,1,EA,2015-08-18
300000604,50,HT-1032,,EUR,1231.65,1035,196.65,3,EA,2015-06-23
300000605,10,HT-1114,,USD,82.11,69,13.11,1,EA,2015-01-08
300000605,20,HT-8003,,USD,3303.44,2776,527.44,2,EA,2015-10-26
300000605,30,HT-1035,,USD,949.62,798,151.62,2,EA,2014-12-31
300000605,40,HT-1114,,USD,246.33,207,39.33,3,EA,2015-12-10
300000605,50,HT-8003,,USD,3303.44,2776,527.44,2,EA,2015-10-03
300000605,60,HT-1035,,USD,949.62,798,151.62,2,EA,2015-01-29
300000605,70,HT-1114,,USD,246.33,207,39.33,3,EA,2015-12-29
300000606,10,HT-1037,,MXN,5105.1,4290,815.1,3,EA,2015-08-05
300000606,20,HT-1116,,MXN,42.84,36,6.84,1,EA,2015-10-08
300000606,30,HT-1037,,MXN,5105.1,4290,815.1,3,EA,2015-05-23
300000607,10,HT-1117,,EUR,90.44,76,14.44,2,EA,2015-11-23
300000607,20,HT-1040,,EUR,2963.1,2490,473.1,3,EA,2015-09-06
300000607,30,HT-1117,,EUR,45.22,38,7.22,1,EA,2015-05-09
300000607,40,HT-1040,,EUR,1975.4,1660,315.4,2,EA,2014-12-14
300000607,50,HT-1117,,EUR,90.44,76,14.44,2,EA,2015-08-10
300000607,60,HT-1040,,EUR,987.7,830,157.7,1,EA,2015-12-10
300000607,70,HT-1117,,EUR,135.66,114,21.66,3,EA,2015-06-15
300000607,80,HT-1040,,EUR,987.7,830,157.7,1,EA,2015-10-03
300000608,10,HT-1118,,ARS,188.02,158,30.02,2,EA,2015-08-25
300000608,20,HT-1041,,ARS,1166.2,980,186.2,2,EA,2015-08-12
300000608,30,HT-1118,,ARS,188.02,158,30.02,2,EA,2015-03-28
300000608,40,HT-1041,,ARS,1749.3,1470,279.3,3,EA,2015-01-16
300000608,50,HT-1118,,ARS,94.01,79,15.01,1,EA,2015-10-20
300000608,60,HT-1041,,ARS,1166.2,980,186.2,2,EA,2015-11-26
300000609,10,HT-1112,,GBP,92.82,78,14.82,2,EA,2015-09-18
300000609,20,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2015-10-11
300000609,30,HT-1031,,GBP,678.3,570,108.3,2,EA,2015-03-24
300000610,10,HT-1111,,EUR,16.42,13.8,2.62,2,EA,2014-12-11
300000610,20,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2014-12-23
300000610,30,HT-1030,,EUR,821.1,690,131.1,3,EA,2015-05-14
300000610,40,HT-1111,,EUR,16.42,13.8,2.62,2,EA,2015-03-08
300000610,50,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2015-11-02
300000610,60,HT-1030,,EUR,273.7,230,43.7,1,EA,2015-01-05
300000610,70,HT-1111,,EUR,24.63,20.7,3.93,3,EA,2015-01-20
300000611,10,HT-1040,,EUR,987.7,830,157.7,1,EA,2015-08-03
300000611,20,HT-1117,,EUR,135.66,114,21.66,3,EA,2015-01-23
300000611,30,HT-1040,,EUR,2963.1,2490,473.1,3,EA,2015-05-19
300000611,40,HT-1117,,EUR,45.22,38,7.22,1,EA,2015-04-30
300000612,10,AD-1000,,CAD,0,0,0,2,EA,2015-10-08
300000612,20,HT-1036,,CAD,1023.4,860,163.4,2,EA,2015-11-04
300000612,30,HT-1115,,CAD,99.96,84,15.96,2,EA,2015-12-27
300000612,40,AD-1000,,CAD,0,0,0,3,EA,2015-06-14
300000612,50,HT-1036,,CAD,1023.4,860,163.4,2,EA,2015-06-19
300000612,60,HT-1115,,CAD,99.96,84,15.96,2,EA,2015-07-23
300000612,70,AD-1000,,CAD,0,0,0,1,EA,2015-06-07
300000612,80,HT-1036,,CAD,1023.4,860,163.4,2,EA,2015-09-06
300000612,90,HT-1115,,CAD,149.94,126,23.94,3,EA,2015-10-06
300000613,10,HT-8002,,EUR,1426.81,1199,227.81,1,EA,2015-02-13
300000613,20,HT-1032,,EUR,1231.65,1035,196.65,3,EA,2015-10-05
300000613,30,HT-1113,,EUR,5.47,4.6,0.87,2,EA,2015-04-16
300000613,40,HT-8002,,EUR,2853.62,2398,455.62,2,EA,2015-07-25
300000613,50,HT-1032,,EUR,1231.65,1035,196.65,3,EA,2015-09-01
300000613,60,HT-1113,,EUR,5.47,4.6,0.87,2,EA,2014-12-26
300000613,70,HT-8002,,EUR,2853.62,2398,455.62,2,EA,2015-02-12
300000614,10,HT-1032,,EUR,410.55,345,65.55,1,EA,2015-08-03
300000614,20,HT-1113,,EUR,5.47,4.6,0.87,2,EA,2015-07-16
300000614,30,HT-8002,,EUR,1426.81,1199,227.81,1,EA,2015-05-19
300000614,40,HT-1032,,EUR,410.55,345,65.55,1,EA,2015-07-31
300000614,50,HT-1113,,EUR,2.74,2.3,0.44,1,EA,2015-09-29
300000614,60,HT-8002,,EUR,4280.43,3597,683.43,3,EA,2015-06-25
300000615,10,HT-1035,,USD,1424.43,1197,227.43,3,EA,2015-11-09
300000615,20,HT-1114,,USD,164.22,138,26.22,2,EA,2014-12-29
300000615,30,HT-8003,,USD,1651.72,1388,263.72,1,EA,2015-08-18
300000615,40,HT-1035,,USD,1424.43,1197,227.43,3,EA,2015-10-21
300000615,50,HT-1114,,USD,164.22,138,26.22,2,EA,2014-12-04
300000615,60,HT-8003,,USD,1651.72,1388,263.72,1,EA,2015-08-25
300000615,70,HT-1035,,USD,949.62,798,151.62,2,EA,2015-08-10
300000615,80,HT-1114,,USD,246.33,207,39.33,3,EA,2015-09-27
300000615,90,HT-8003,,USD,3303.44,2776,527.44,2,EA,2015-05-30
300000616,10,HT-1040,,EUR,1975.4,1660,315.4,2,EA,2015-01-13
300000616,20,HT-1117,,EUR,45.22,38,7.22,1,EA,2015-11-17
300000616,30,HT-1040,,EUR,1975.4,1660,315.4,2,EA,2014-12-30
300000617,10,HT-1115,,CAD,49.98,42,7.98,1,EA,2015-11-12
300000617,20,AD-1000,,CAD,0,0,0,2,EA,2015-05-10
300000618,10,HT-1030,,EUR,821.1,690,131.1,3,EA,2015-01-22
300000618,20,HT-1111,,EUR,24.63,20.7,3.93,3,EA,2015-07-17
300000618,30,HT-8000,,EUR,950.81,799,151.81,1,EA,2015-12-25
300000618,40,HT-1030,,EUR,547.4,460,87.4,2,EA,2015-05-04
300000619,10,HT-1118,,ARS,282.03,237,45.03,3,EA,2015-06-22
300000619,20,HT-1041,,ARS,583.1,490,93.1,1,EA,2015-06-05
300000619,30,HT-1118,,ARS,282.03,237,45.03,3,EA,2015-08-27
300000619,40,HT-1041,,ARS,583.1,490,93.1,1,EA,2015-04-22
300000619,50,HT-1118,,ARS,282.03,237,45.03,3,EA,2015-04-23
300000619,60,HT-1041,,ARS,583.1,490,93.1,1,EA,2015-07-12
300000620,10,HT-1112,,GBP,92.82,78,14.82,2,EA,2015-07-04
300000620,20,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2015-12-19
300000620,30,HT-1031,,GBP,678.3,570,108.3,2,EA,2015-07-07
300000620,40,HT-1112,,GBP,92.82,78,14.82,2,EA,2015-07-15
300000620,50,HT-8001,,GBP,1188.81,999,189.81,1,EA,2015-07-29
300000620,60,HT-1031,,GBP,339.15,285,54.15,1,EA,2015-04-17
300000620,70,HT-1112,,GBP,92.82,78,14.82,2,EA,2015-02-23
300000620,80,HT-8001,,GBP,3566.43,2997,569.43,3,EA,2015-06-02
300000620,90,HT-1031,,GBP,678.3,570,108.3,2,EA,2015-03-06
300000621,10,HT-1111,,EUR,16.42,13.8,2.62,2,EA,2014-12-28
300000621,20,HT-8000,,EUR,950.81,799,151.81,1,EA,2015-11-03
300000621,30,HT-1030,,EUR,547.4,460,87.4,2,EA,2015-12-07
300000622,10,HT-1113,,EUR,8.21,6.9,1.31,3,EA,2015-10-27
300000622,20,HT-8002,,EUR,4280.43,3597,683.43,3,EA,2015-11-17
300000623,10,HT-1035,,USD,1424.43,1197,227.43,3,EA,2015-06-13
300000623,20,HT-1114,,USD,246.33,207,39.33,3,EA,2015-05-24
300000623,30,HT-8003,,USD,1651.72,1388,263.72,1,EA,2014-12-17
300000623,40,HT-1035,,USD,949.62,798,151.62,2,EA,2015-12-19
300000624,10,HT-1115,,CAD,149.94,126,23.94,3,EA,2015-09-10
300000624,20,AD-1000,,CAD,0,0,0,3,EA,2015-05-02
300000624,30,HT-1036,,CAD,1535.1,1290,245.1,3,EA,2015-03-11
300000624,40,HT-1115,,CAD,149.94,126,23.94,3,EA,2015-02-03
300000624,50,AD-1000,,CAD,0,0,0,2,EA,2015-04-12
300000624,60,HT-1036,,CAD,511.7,430,81.7,1,EA,2014-12-17
300000624,70,HT-1115,,CAD,99.96,84,15.96,2,EA,2015-05-08
300000625,10,HT-1037,,MXN,1701.7,1430,271.7,1,EA,2015-09-02
300000625,20,HT-1116,,MXN,85.68,72,13.68,2,EA,2015-04-06
